KØN,ALDER1,UDDANNELSE,VARTILBAGE,TID,INDHOLD
Mænd,20-24 år,Gymnasial uddannelse,Ingen tilbagefald,2014:2016,1891
Mænd,20-24 år,Gymnasial uddannelse,Ingen tilbagefald,2015:2017,1767
Mænd,20-24 år,Gymnasial uddannelse,Ingen tilbagefald,2016:2018,1983
Mænd,20-24 år,Gymnasial uddannelse,Ingen tilbagefald,2017:2019,1977
Mænd,20-24 år,Gymnasial uddannelse,Ingen tilbagefald,2018:2020,2157
Mænd,20-24 år,Gymnasial uddannelse,Ingen tilbagefald,2019:2021,3047
Mænd,20-24 år,Gymnasial uddannelse,Ingen tilbagefald,2020:2022,2815
Mænd,20-24 år,Gymnasial uddannelse,I løbet af 6 måneder,2008:2010,136
Mænd,20-24 år,Gymnasial uddannelse,I løbet af 6 måneder,2009:2011,157
Mænd,20-24 år,Gymnasial uddannelse,I løbet af 6 måneder,2010:2012,162
Mænd,20-24 år,Gymnasial uddannelse,I løbet af 6 måneder,2011:2013,231
Mænd,20-24 år,Gymnasial uddannelse,I løbet af 6 måneder,2012:2014,278
Mænd,20-24 år,Gymnasial uddannelse,I løbet af 6 måneder,2013:2015,296
Mænd,20-24 år,Gymnasial uddannelse,I løbet af 6 måneder,2014:2016,293
Mænd,20-24 år,Gymnasial uddannelse,I løbet af 6 måneder,2015:2017,300
Mænd,20-24 år,Gymnasial uddannelse,I løbet af 6 måneder,2016:2018,283
Mænd,20-24 år,Gymnasial uddannelse,I løbet af 6 måneder,2017:2019,363
Mænd,20-24 år,Gymnasial uddannelse,I løbet af 6 måneder,2018:2020,391
Mænd,20-24 år,Gymnasial uddannelse,I løbet af 6 måneder,2019:2021,493
Mænd,20-24 år,Gymnasial uddannelse,I løbet af 6 måneder,2020:2022,525
Mænd,20-24 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2008:2010,96
Mænd,20-24 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2009:2011,98
Mænd,20-24 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2010:2012,127
Mænd,20-24 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2011:2013,151
Mænd,20-24 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2012:2014,180
Mænd,20-24 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2013:2015,174
Mænd,20-24 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2014:2016,181
Mænd,20-24 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2015:2017,172
Mænd,20-24 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2016:2018,191
Mænd,20-24 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2017:2019,209
Mænd,20-24 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2018:2020,222
Mænd,20-24 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2019:2021,308
Mænd,20-24 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2020:2022,315
Mænd,20-24 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2008:2010,121
Mænd,20-24 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2009:2011,160
Mænd,20-24 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2010:2012,163
Mænd,20-24 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2011:2013,202
Mænd,20-24 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2012:2014,234
Mænd,20-24 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2013:2015,243
Mænd,20-24 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2014:2016,246
Mænd,20-24 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2015:2017,229
Mænd,20-24 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2016:2018,241
Mænd,20-24 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2017:2019,273
Mænd,20-24 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2018:2020,310
Mænd,20-24 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2019:2021,391
Mænd,20-24 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2020:2022,424
Mænd,20-24 år,Erhvervsuddannelse,Ingen tilbagefald,2008:2010,3506
Mænd,20-24 år,Erhvervsuddannelse,Ingen tilbagefald,2009:2011,3502
Mænd,20-24 år,Erhvervsuddannelse,Ingen tilbagefald,2010:2012,3458
Mænd,20-24 år,Erhvervsuddannelse,Ingen tilbagefald,2011:2013,3776
Mænd,20-24 år,Erhvervsuddannelse,Ingen tilbagefald,2012:2014,4243
Mænd,20-24 år,Erhvervsuddannelse,Ingen tilbagefald,2013:2015,4612
Mænd,20-24 år,Erhvervsuddannelse,Ingen tilbagefald,2014:2016,4398
Mænd,20-24 år,Erhvervsuddannelse,Ingen tilbagefald,2015:2017,4054
Mænd,20-24 år,Erhvervsuddannelse,Ingen tilbagefald,2016:2018,3479
Mænd,20-24 år,Erhvervsuddannelse,Ingen tilbagefald,2017:2019,3373
Mænd,20-24 år,Erhvervsuddannelse,Ingen tilbagefald,2018:2020,3044
Mænd,20-24 år,Erhvervsuddannelse,Ingen tilbagefald,2019:2021,3224
Mænd,20-24 år,Erhvervsuddannelse,Ingen tilbagefald,2020:2022,3160
Mænd,20-24 år,Erhvervsuddannelse,I løbet af 6 måneder,2008:2010,848
Mænd,20-24 år,Erhvervsuddannelse,I løbet af 6 måneder,2009:2011,860
Mænd,20-24 år,Erhvervsuddannelse,I løbet af 6 måneder,2010:2012,1033
Mænd,20-24 år,Erhvervsuddannelse,I løbet af 6 måneder,2011:2013,1303
Mænd,20-24 år,Erhvervsuddannelse,I løbet af 6 måneder,2012:2014,1565
Mænd,20-24 år,Erhvervsuddannelse,I løbet af 6 måneder,2013:2015,1597
Mænd,20-24 år,Erhvervsuddannelse,I løbet af 6 måneder,2014:2016,1388
Mænd,20-24 år,Erhvervsuddannelse,I løbet af 6 måneder,2015:2017,1222
Mænd,20-24 år,Erhvervsuddannelse,I løbet af 6 måneder,2016:2018,960
Mænd,20-24 år,Erhvervsuddannelse,I løbet af 6 måneder,2017:2019,873
Mænd,20-24 år,Erhvervsuddannelse,I løbet af 6 måneder,2018:2020,880
Mænd,20-24 år,Erhvervsuddannelse,I løbet af 6 måneder,2019:2021,983
Mænd,20-24 år,Erhvervsuddannelse,I løbet af 6 måneder,2020:2022,932
Mænd,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2008:2010,593
Mænd,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2009:2011,497
Mænd,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2010:2012,601
Mænd,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2011:2013,815
Mænd,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2012:2014,889
Mænd,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2013:2015,858
Mænd,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2014:2016,786
Mænd,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2015:2017,666
Mænd,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2016:2018,624
Mænd,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2017:2019,544
Mænd,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2018:2020,561
Mænd,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2019:2021,565
Mænd,20-24 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2020:2022,597
Mænd,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2008:2010,649
Mænd,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2009:2011,691
Mænd,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2010:2012,851
Mænd,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2011:2013,953
Mænd,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2012:2014,1097
Mænd,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2013:2015,980
Mænd,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2014:2016,984
Mænd,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2015:2017,888
Mænd,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2016:2018,785
Mænd,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2017:2019,764
Mænd,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2018:2020,705
Mænd,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2019:2021,759
Mænd,20-24 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2020:2022,706
Mænd,20-24 år,Videregående uddannelse,Ingen tilbagefald,2008:2010,596
Mænd,20-24 år,Videregående uddannelse,Ingen tilbagefald,2009:2011,681
Mænd,20-24 år,Videregående uddannelse,Ingen tilbagefald,2010:2012,714
Mænd,20-24 år,Videregående uddannelse,Ingen tilbagefald,2011:2013,947
Mænd,20-24 år,Videregående uddannelse,Ingen tilbagefald,2012:2014,1280
Mænd,20-24 år,Videregående uddannelse,Ingen tilbagefald,2013:2015,1339
Mænd,20-24 år,Videregående uddannelse,Ingen tilbagefald,2014:2016,1386
Mænd,20-24 år,Videregående uddannelse,Ingen tilbagefald,2015:2017,1246
Mænd,20-24 år,Videregående uddannelse,Ingen tilbagefald,2016:2018,1173
Mænd,20-24 år,Videregående uddannelse,Ingen tilbagefald,2017:2019,1101
Mænd,20-24 år,Videregående uddannelse,Ingen tilbagefald,2018:2020,1094
Mænd,20-24 år,Videregående uddannelse,Ingen tilbagefald,2019:2021,716
Mænd,20-24 år,Videregående uddannelse,Ingen tilbagefald,2020:2022,710
Mænd,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2008:2010,57
Mænd,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2009:2011,57
Mænd,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2010:2012,67
Mænd,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2011:2013,98
Mænd,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2012:2014,147
Mænd,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2013:2015,164
Mænd,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2014:2016,160
Mænd,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2015:2017,134
Mænd,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2016:2018,155
Mænd,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2017:2019,135
Mænd,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2018:2020,156
Mænd,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2019:2021,98
Mænd,20-24 år,Videregående uddannelse,I løbet af 6 måneder,2020:2022,107
Mænd,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2008:2010,41
Mænd,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2009:2011,32
Mænd,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2010:2012,56
Mænd,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2011:2013,79
Mænd,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2012:2014,96
Mænd,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2013:2015,122
Mænd,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2014:2016,126
Mænd,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2015:2017,105
Mænd,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2016:2018,84
Mænd,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2017:2019,90
Mænd,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2018:2020,98
Mænd,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2019:2021,54
Mænd,20-24 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2020:2022,63
Mænd,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2008:2010,53
Mænd,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2009:2011,51
Mænd,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2010:2012,77
Mænd,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2011:2013,102
Mænd,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2012:2014,160
Mænd,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2013:2015,130
Mænd,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2014:2016,167
Mænd,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2015:2017,130
Mænd,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2016:2018,119
Mænd,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2017:2019,117
Mænd,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2018:2020,151
Mænd,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2019:2021,82
Mænd,20-24 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2020:2022,78
Mænd,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2008:2010,359
Mænd,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2009:2011,452
Mænd,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2010:2012,396
Mænd,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2011:2013,435
Mænd,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2012:2014,413
Mænd,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2013:2015,326
Mænd,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2014:2016,346
Mænd,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2015:2017,303
Mænd,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2016:2018,294
Mænd,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2017:2019,332
Mænd,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2018:2020,350
Mænd,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2019:2021,437
Mænd,20-24 år,Uoplyst uddannelse,Ingen tilbagefald,2020:2022,437
Mænd,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2008:2010,241
Mænd,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2009:2011,245
Mænd,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2010:2012,242
Mænd,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2011:2013,227
Mænd,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2012:2014,235
Mænd,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2013:2015,153
Mænd,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2014:2016,136
Mænd,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2015:2017,115
Mænd,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2016:2018,105
Mænd,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2017:2019,101
Mænd,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2018:2020,89
Mænd,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2019:2021,121
Mænd,20-24 år,Uoplyst uddannelse,I løbet af 6 måneder,2020:2022,152
Mænd,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2008:2010,105
Mænd,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2009:2011,99
Mænd,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2010:2012,90
Mænd,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2011:2013,100
Mænd,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2012:2014,82
Mænd,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2013:2015,85
Mænd,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2014:2016,50
Mænd,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2015:2017,55
Mænd,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2016:2018,47
Mænd,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2017:2019,52
Mænd,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2018:2020,52
Mænd,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2019:2021,73
Mænd,20-24 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2020:2022,64
Mænd,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2008:2010,94
Mænd,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2009:2011,120
Mænd,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2010:2012,102
Mænd,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2011:2013,75
Mænd,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2012:2014,95
Mænd,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2013:2015,73
Mænd,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2014:2016,64
Mænd,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2015:2017,42
Mænd,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2016:2018,62
Mænd,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2017:2019,50
Mænd,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2018:2020,72
Mænd,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2019:2021,60
Mænd,20-24 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2020:2022,64
Mænd,25-29 år,Grundskole,Ingen tilbagefald,2008:2010,2126
Mænd,25-29 år,Grundskole,Ingen tilbagefald,2009:2011,2150
Mænd,25-29 år,Grundskole,Ingen tilbagefald,2010:2012,2110
Mænd,25-29 år,Grundskole,Ingen tilbagefald,2011:2013,2051
Mænd,25-29 år,Grundskole,Ingen tilbagefald,2012:2014,2204
Mænd,25-29 år,Grundskole,Ingen tilbagefald,2013:2015,2132
Mænd,25-29 år,Grundskole,Ingen tilbagefald,2014:2016,2477
Mænd,25-29 år,Grundskole,Ingen tilbagefald,2015:2017,2285
Mænd,25-29 år,Grundskole,Ingen tilbagefald,2016:2018,2167
Mænd,25-29 år,Grundskole,Ingen tilbagefald,2017:2019,1968
Mænd,25-29 år,Grundskole,Ingen tilbagefald,2018:2020,2180
Mænd,25-29 år,Grundskole,Ingen tilbagefald,2019:2021,2213
Mænd,25-29 år,Grundskole,Ingen tilbagefald,2020:2022,2538
Mænd,25-29 år,Grundskole,I løbet af 6 måneder,2008:2010,1162
Mænd,25-29 år,Grundskole,I løbet af 6 måneder,2009:2011,1189
Mænd,25-29 år,Grundskole,I løbet af 6 måneder,2010:2012,1243
Mænd,25-29 år,Grundskole,I løbet af 6 måneder,2011:2013,1425
Mænd,25-29 år,Grundskole,I løbet af 6 måneder,2012:2014,1530
Mænd,25-29 år,Grundskole,I løbet af 6 måneder,2013:2015,1477
Mænd,25-29 år,Grundskole,I løbet af 6 måneder,2014:2016,1394
Mænd,25-29 år,Grundskole,I løbet af 6 måneder,2015:2017,1389
Mænd,25-29 år,Grundskole,I løbet af 6 måneder,2016:2018,1317
Mænd,25-29 år,Grundskole,I løbet af 6 måneder,2017:2019,1286
Mænd,25-29 år,Grundskole,I løbet af 6 måneder,2018:2020,1502
Mænd,25-29 år,Grundskole,I løbet af 6 måneder,2019:2021,1591
Mænd,25-29 år,Grundskole,I løbet af 6 måneder,2020:2022,1698
Mænd,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2008:2010,599
Mænd,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2009:2011,585
Mænd,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2010:2012,619
Mænd,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2011:2013,698
Mænd,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2012:2014,647
Mænd,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2013:2015,696
Mænd,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2014:2016,654
Mænd,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2015:2017,668
Mænd,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2016:2018,584
Mænd,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2017:2019,714
Mænd,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2018:2020,717
Mænd,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2019:2021,754
Mænd,25-29 år,Grundskole,Efter 6 måneder og indenfor 1 år,2020:2022,774
Mænd,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2008:2010,625
Mænd,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2009:2011,645
Mænd,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2010:2012,758
Mænd,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2011:2013,660
Mænd,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2012:2014,757
Mænd,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2013:2015,679
Mænd,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2014:2016,695
Mænd,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2015:2017,659
Mænd,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2016:2018,685
Mænd,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2017:2019,680
Mænd,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2018:2020,793
Mænd,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2019:2021,731
Mænd,25-29 år,Grundskole,Efter 1 år og indenfor 2 år,2020:2022,843
Mænd,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2008:2010,465
Mænd,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2009:2011,440
Mænd,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2010:2012,386
Mænd,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2011:2013,400
Mænd,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2012:2014,459
Mænd,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2013:2015,453
Mænd,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2014:2016,535
Mænd,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2015:2017,585
Mænd,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2016:2018,555
Mænd,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2017:2019,598
Mænd,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2018:2020,641
Mænd,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2019:2021,891
Mænd,25-29 år,Gymnasial uddannelse,Ingen tilbagefald,2020:2022,1137
Mænd,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2008:2010,72
Mænd,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2009:2011,87
Mænd,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2010:2012,74
Mænd,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2011:2013,73
Mænd,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2012:2014,80
Mænd,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2013:2015,81
Mænd,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2014:2016,98
Mænd,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2015:2017,98
Mænd,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2016:2018,99
Mænd,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2017:2019,105
Mænd,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2018:2020,153
Mænd,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2019:2021,193
Mænd,25-29 år,Gymnasial uddannelse,I løbet af 6 måneder,2020:2022,255
Mænd,25-29 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2008:2010,48
Mænd,25-29 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2009:2011,48
Mænd,25-29 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2010:2012,58
Mænd,25-29 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2011:2013,56
Mænd,25-29 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2012:2014,54
