OMRÅDE,KØN,ALDER,HERKOMST1,TID,INDHOLD
København,Kvinder,15-29 år,Personer med dansk oprindelse,2023,806
København,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2005,265
København,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2006,308
København,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2007,239
København,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2008,224
København,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2009,351
København,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2010,280
København,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2011,336
København,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2012,337
København,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2013,321
København,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2014,378
København,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2015,369
København,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2016,347
København,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2017,330
København,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2018,395
København,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2019,457
København,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2020,597
København,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2021,757
København,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2022,564
København,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2023,567
København,Kvinder,30-49 år,Personer med dansk oprindelse,2005,1019
København,Kvinder,30-49 år,Personer med dansk oprindelse,2006,973
København,Kvinder,30-49 år,Personer med dansk oprindelse,2007,701
København,Kvinder,30-49 år,Personer med dansk oprindelse,2008,767
København,Kvinder,30-49 år,Personer med dansk oprindelse,2009,851
København,Kvinder,30-49 år,Personer med dansk oprindelse,2010,844
København,Kvinder,30-49 år,Personer med dansk oprindelse,2011,839
København,Kvinder,30-49 år,Personer med dansk oprindelse,2012,897
København,Kvinder,30-49 år,Personer med dansk oprindelse,2013,816
København,Kvinder,30-49 år,Personer med dansk oprindelse,2014,862
København,Kvinder,30-49 år,Personer med dansk oprindelse,2015,995
København,Kvinder,30-49 år,Personer med dansk oprindelse,2016,825
København,Kvinder,30-49 år,Personer med dansk oprindelse,2017,712
København,Kvinder,30-49 år,Personer med dansk oprindelse,2018,702
København,Kvinder,30-49 år,Personer med dansk oprindelse,2019,776
København,Kvinder,30-49 år,Personer med dansk oprindelse,2020,1021
København,Kvinder,30-49 år,Personer med dansk oprindelse,2021,1115
København,Kvinder,30-49 år,Personer med dansk oprindelse,2022,1024
København,Kvinder,30-49 år,Personer med dansk oprindelse,2023,954
København,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2005,306
København,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2006,340
København,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2007,242
København,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2008,248
København,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2009,302
København,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2010,330
København,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2011,331
København,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2012,359
København,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2013,321
København,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2014,367
København,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2015,406
København,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2016,384
København,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2017,374
København,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2018,386
København,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2019,488
København,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2020,631
København,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2021,678
København,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2022,685
København,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2023,699
København,Kvinder,50-79 år,Personer med dansk oprindelse,2005,413
København,Kvinder,50-79 år,Personer med dansk oprindelse,2006,376
København,Kvinder,50-79 år,Personer med dansk oprindelse,2007,267
København,Kvinder,50-79 år,Personer med dansk oprindelse,2008,294
København,Kvinder,50-79 år,Personer med dansk oprindelse,2009,340
København,Kvinder,50-79 år,Personer med dansk oprindelse,2010,370
København,Kvinder,50-79 år,Personer med dansk oprindelse,2011,391
København,Kvinder,50-79 år,Personer med dansk oprindelse,2012,427
København,Kvinder,50-79 år,Personer med dansk oprindelse,2013,400
København,Kvinder,50-79 år,Personer med dansk oprindelse,2014,468
København,Kvinder,50-79 år,Personer med dansk oprindelse,2015,567
København,Kvinder,50-79 år,Personer med dansk oprindelse,2016,508
København,Kvinder,50-79 år,Personer med dansk oprindelse,2017,486
København,Kvinder,50-79 år,Personer med dansk oprindelse,2018,450
København,Kvinder,50-79 år,Personer med dansk oprindelse,2019,523
København,Kvinder,50-79 år,Personer med dansk oprindelse,2020,673
København,Kvinder,50-79 år,Personer med dansk oprindelse,2021,714
København,Kvinder,50-79 år,Personer med dansk oprindelse,2022,693
København,Kvinder,50-79 år,Personer med dansk oprindelse,2023,694
København,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2005,68
København,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2006,75
København,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2007,53
København,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2008,65
København,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2009,86
København,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2010,96
København,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2011,94
København,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2012,91
København,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2013,117
København,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2014,119
København,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2015,134
København,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2016,137
København,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2017,128
København,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2018,114
København,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2019,149
København,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2020,196
København,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2021,241
København,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2022,224
København,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2023,248
Frederiksberg,Mænd,15-29 år,Personer med dansk oprindelse,2005,518
Frederiksberg,Mænd,15-29 år,Personer med dansk oprindelse,2006,473
Frederiksberg,Mænd,15-29 år,Personer med dansk oprindelse,2007,369
Frederiksberg,Mænd,15-29 år,Personer med dansk oprindelse,2008,375
Frederiksberg,Mænd,15-29 år,Personer med dansk oprindelse,2009,392
Frederiksberg,Mænd,15-29 år,Personer med dansk oprindelse,2010,321
Frederiksberg,Mænd,15-29 år,Personer med dansk oprindelse,2011,388
Frederiksberg,Mænd,15-29 år,Personer med dansk oprindelse,2012,439
Frederiksberg,Mænd,15-29 år,Personer med dansk oprindelse,2013,388
Frederiksberg,Mænd,15-29 år,Personer med dansk oprindelse,2014,416
Frederiksberg,Mænd,15-29 år,Personer med dansk oprindelse,2015,371
Frederiksberg,Mænd,15-29 år,Personer med dansk oprindelse,2016,366
Frederiksberg,Mænd,15-29 år,Personer med dansk oprindelse,2017,362
Frederiksberg,Mænd,15-29 år,Personer med dansk oprindelse,2018,365
Frederiksberg,Mænd,15-29 år,Personer med dansk oprindelse,2019,414
Frederiksberg,Mænd,15-29 år,Personer med dansk oprindelse,2020,385
Frederiksberg,Mænd,15-29 år,Personer med dansk oprindelse,2021,347
Frederiksberg,Mænd,15-29 år,Personer med dansk oprindelse,2022,356
Frederiksberg,Mænd,15-29 år,Personer med dansk oprindelse,2023,353
Frederiksberg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2005,181
Frederiksberg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2006,182
Frederiksberg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2007,145
Frederiksberg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2008,158
Frederiksberg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2009,155
Frederiksberg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2010,155
Frederiksberg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2011,174
Frederiksberg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2012,194
Frederiksberg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2013,187
Frederiksberg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2014,188
Frederiksberg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2015,153
Frederiksberg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2016,149
Frederiksberg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2017,156
Frederiksberg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2018,179
Frederiksberg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2019,201
Frederiksberg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2020,205
Frederiksberg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2021,171
Frederiksberg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2022,154
Frederiksberg,Mænd,15-29 år,Personer med udenlandsk oprindelse,2023,186
Frederiksberg,Mænd,30-49 år,Personer med dansk oprindelse,2005,770
Frederiksberg,Mænd,30-49 år,Personer med dansk oprindelse,2006,739
Frederiksberg,Mænd,30-49 år,Personer med dansk oprindelse,2007,553
Frederiksberg,Mænd,30-49 år,Personer med dansk oprindelse,2008,560
Frederiksberg,Mænd,30-49 år,Personer med dansk oprindelse,2009,560
Frederiksberg,Mænd,30-49 år,Personer med dansk oprindelse,2010,569
Frederiksberg,Mænd,30-49 år,Personer med dansk oprindelse,2011,565
Frederiksberg,Mænd,30-49 år,Personer med dansk oprindelse,2012,530
Frederiksberg,Mænd,30-49 år,Personer med dansk oprindelse,2013,567
Frederiksberg,Mænd,30-49 år,Personer med dansk oprindelse,2014,589
Frederiksberg,Mænd,30-49 år,Personer med dansk oprindelse,2015,621
Frederiksberg,Mænd,30-49 år,Personer med dansk oprindelse,2016,537
Frederiksberg,Mænd,30-49 år,Personer med dansk oprindelse,2017,476
Frederiksberg,Mænd,30-49 år,Personer med dansk oprindelse,2018,401
Frederiksberg,Mænd,30-49 år,Personer med dansk oprindelse,2019,440
Frederiksberg,Mænd,30-49 år,Personer med dansk oprindelse,2020,468
Frederiksberg,Mænd,30-49 år,Personer med dansk oprindelse,2021,447
Frederiksberg,Mænd,30-49 år,Personer med dansk oprindelse,2022,415
Frederiksberg,Mænd,30-49 år,Personer med dansk oprindelse,2023,446
Frederiksberg,Mænd,30-49 år,Personer med udenlandsk oprindelse,2005,184
Frederiksberg,Mænd,30-49 år,Personer med udenlandsk oprindelse,2006,209
Frederiksberg,Mænd,30-49 år,Personer med udenlandsk oprindelse,2007,146
Frederiksberg,Mænd,30-49 år,Personer med udenlandsk oprindelse,2008,144
Frederiksberg,Mænd,30-49 år,Personer med udenlandsk oprindelse,2009,149
Frederiksberg,Mænd,30-49 år,Personer med udenlandsk oprindelse,2010,158
Frederiksberg,Mænd,30-49 år,Personer med udenlandsk oprindelse,2011,188
Frederiksberg,Mænd,30-49 år,Personer med udenlandsk oprindelse,2012,174
Frederiksberg,Mænd,30-49 år,Personer med udenlandsk oprindelse,2013,188
Frederiksberg,Mænd,30-49 år,Personer med udenlandsk oprindelse,2014,191
Frederiksberg,Mænd,30-49 år,Personer med udenlandsk oprindelse,2015,187
Frederiksberg,Mænd,30-49 år,Personer med udenlandsk oprindelse,2016,181
Frederiksberg,Mænd,30-49 år,Personer med udenlandsk oprindelse,2017,167
Frederiksberg,Mænd,30-49 år,Personer med udenlandsk oprindelse,2018,148
Frederiksberg,Mænd,30-49 år,Personer med udenlandsk oprindelse,2019,198
Frederiksberg,Mænd,30-49 år,Personer med udenlandsk oprindelse,2020,252
Frederiksberg,Mænd,30-49 år,Personer med udenlandsk oprindelse,2021,237
Frederiksberg,Mænd,30-49 år,Personer med udenlandsk oprindelse,2022,243
Frederiksberg,Mænd,30-49 år,Personer med udenlandsk oprindelse,2023,248
Frederiksberg,Mænd,50-79 år,Personer med dansk oprindelse,2005,322
Frederiksberg,Mænd,50-79 år,Personer med dansk oprindelse,2006,262
Frederiksberg,Mænd,50-79 år,Personer med dansk oprindelse,2007,200
Frederiksberg,Mænd,50-79 år,Personer med dansk oprindelse,2008,188
Frederiksberg,Mænd,50-79 år,Personer med dansk oprindelse,2009,213
Frederiksberg,Mænd,50-79 år,Personer med dansk oprindelse,2010,221
Frederiksberg,Mænd,50-79 år,Personer med dansk oprindelse,2011,245
Frederiksberg,Mænd,50-79 år,Personer med dansk oprindelse,2012,244
Frederiksberg,Mænd,50-79 år,Personer med dansk oprindelse,2013,283
Frederiksberg,Mænd,50-79 år,Personer med dansk oprindelse,2014,267
Frederiksberg,Mænd,50-79 år,Personer med dansk oprindelse,2015,311
Frederiksberg,Mænd,50-79 år,Personer med dansk oprindelse,2016,344
Frederiksberg,Mænd,50-79 år,Personer med dansk oprindelse,2017,314
Frederiksberg,Mænd,50-79 år,Personer med dansk oprindelse,2018,285
Frederiksberg,Mænd,50-79 år,Personer med dansk oprindelse,2019,324
Frederiksberg,Mænd,50-79 år,Personer med dansk oprindelse,2020,372
Frederiksberg,Mænd,50-79 år,Personer med dansk oprindelse,2021,353
Frederiksberg,Mænd,50-79 år,Personer med dansk oprindelse,2022,382
Frederiksberg,Mænd,50-79 år,Personer med dansk oprindelse,2023,409
Frederiksberg,Mænd,50-79 år,Personer med udenlandsk oprindelse,2005,59
Frederiksberg,Mænd,50-79 år,Personer med udenlandsk oprindelse,2006,60
Frederiksberg,Mænd,50-79 år,Personer med udenlandsk oprindelse,2007,45
Frederiksberg,Mænd,50-79 år,Personer med udenlandsk oprindelse,2008,47
Frederiksberg,Mænd,50-79 år,Personer med udenlandsk oprindelse,2009,48
Frederiksberg,Mænd,50-79 år,Personer med udenlandsk oprindelse,2010,53
Frederiksberg,Mænd,50-79 år,Personer med udenlandsk oprindelse,2011,56
Frederiksberg,Mænd,50-79 år,Personer med udenlandsk oprindelse,2012,67
Frederiksberg,Mænd,50-79 år,Personer med udenlandsk oprindelse,2013,68
Frederiksberg,Mænd,50-79 år,Personer med udenlandsk oprindelse,2014,74
Frederiksberg,Mænd,50-79 år,Personer med udenlandsk oprindelse,2015,74
Frederiksberg,Mænd,50-79 år,Personer med udenlandsk oprindelse,2016,90
Frederiksberg,Mænd,50-79 år,Personer med udenlandsk oprindelse,2017,76
Frederiksberg,Mænd,50-79 år,Personer med udenlandsk oprindelse,2018,91
Frederiksberg,Mænd,50-79 år,Personer med udenlandsk oprindelse,2019,95
Frederiksberg,Mænd,50-79 år,Personer med udenlandsk oprindelse,2020,93
Frederiksberg,Mænd,50-79 år,Personer med udenlandsk oprindelse,2021,87
Frederiksberg,Mænd,50-79 år,Personer med udenlandsk oprindelse,2022,103
Frederiksberg,Mænd,50-79 år,Personer med udenlandsk oprindelse,2023,105
Frederiksberg,Kvinder,15-29 år,Personer med dansk oprindelse,2005,118
Frederiksberg,Kvinder,15-29 år,Personer med dansk oprindelse,2006,121
Frederiksberg,Kvinder,15-29 år,Personer med dansk oprindelse,2007,80
Frederiksberg,Kvinder,15-29 år,Personer med dansk oprindelse,2008,98
Frederiksberg,Kvinder,15-29 år,Personer med dansk oprindelse,2009,82
Frederiksberg,Kvinder,15-29 år,Personer med dansk oprindelse,2010,70
Frederiksberg,Kvinder,15-29 år,Personer med dansk oprindelse,2011,73
Frederiksberg,Kvinder,15-29 år,Personer med dansk oprindelse,2012,78
Frederiksberg,Kvinder,15-29 år,Personer med dansk oprindelse,2013,84
Frederiksberg,Kvinder,15-29 år,Personer med dansk oprindelse,2014,84
Frederiksberg,Kvinder,15-29 år,Personer med dansk oprindelse,2015,91
Frederiksberg,Kvinder,15-29 år,Personer med dansk oprindelse,2016,67
Frederiksberg,Kvinder,15-29 år,Personer med dansk oprindelse,2017,68
Frederiksberg,Kvinder,15-29 år,Personer med dansk oprindelse,2018,69
Frederiksberg,Kvinder,15-29 år,Personer med dansk oprindelse,2019,109
Frederiksberg,Kvinder,15-29 år,Personer med dansk oprindelse,2020,123
Frederiksberg,Kvinder,15-29 år,Personer med dansk oprindelse,2021,144
Frederiksberg,Kvinder,15-29 år,Personer med dansk oprindelse,2022,99
Frederiksberg,Kvinder,15-29 år,Personer med dansk oprindelse,2023,85
Frederiksberg,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2005,28
Frederiksberg,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2006,20
Frederiksberg,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2007,23
Frederiksberg,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2008,28
Frederiksberg,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2009,26
Frederiksberg,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2010,38
Frederiksberg,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2011,20
Frederiksberg,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2012,30
Frederiksberg,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2013,30
Frederiksberg,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2014,34
Frederiksberg,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2015,28
Frederiksberg,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2016,25
Frederiksberg,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2017,40
Frederiksberg,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2018,29
Frederiksberg,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2019,38
Frederiksberg,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2020,49
Frederiksberg,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2021,71
Frederiksberg,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2022,35
Frederiksberg,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2023,43
Frederiksberg,Kvinder,30-49 år,Personer med dansk oprindelse,2005,202
Frederiksberg,Kvinder,30-49 år,Personer med dansk oprindelse,2006,178
Frederiksberg,Kvinder,30-49 år,Personer med dansk oprindelse,2007,121
Frederiksberg,Kvinder,30-49 år,Personer med dansk oprindelse,2008,137
